Prefix,Code,Name,Lecture Hours:,Lab Hours:,Credit Hours:,Description (Rendered no HTML)
BIO,234,Microbiology,3,3,4,"Classification, morphology, reproduction, transmission, and control of micro-organisms causing disease in man. Laboratory practice in culturing methods, microscopic observation, and physical and chemical control. "
BIO,442,Biological Physics,3,,3,"This course is an introduction to biological physics, or biophysics. In this course, we will use mathematical models to tackle this complexity. Throughout the course, we will learn by doing—by building and analyzing mathematical models, and by solving lots of problems with pencil, paper, and computer. "
BIO,452,Developmental Biology,3,3,4,"This course will explore the developmental processes of selected invertebrate and vertebrate groups. The event of gametogenesis, fertilization, gastrulation, neurulation, and post-embryonic development will be discussed. The role of differential gene expression in developmental pathways will be covered. "
BIO,447,Pathophysiology II,3,0,3,"Study of the dynamic aspects of the disease process with emphasis on abnormal physiology. Detailed discussion of alterations of respiratory function, liver and digestive system, neurologic, urinary, musculoskeletal disorders, and Diabetes Mellitus. "
BIO,454,Environmental Health,3,0,3,"A multidisciplinary exploration of environmental health across scales from local to global including the history of public health and infrastructure and linkages between air and water quality, environmental psychology, environmental justice, epidemiology, toxicology, food production, waste, genetics, and climate change. "
BIO,537,Advanced Data Analysis II,3,3,4,"scientific discipline, but proper data analysis in the environmental sciences is particularly vital. Scientific observations of the natural world are inherently fraught with complexity, variability, and a high degree of uncertainty. Consequently, effective statistical analyses must be applied with a thorough understanding of the pros and cons of each approach. This course aims to provide you with a broad overview of both traditional and modern statistical approaches commonly used to address the special needs of ecological data sets. "
BIO,552,Developmental Biology,3,3,4,"This course will explore the developmental processes of selected invertebrate and vertebrate groups. The event of gametogenesis, fertilization, gastrulation, neurulation, and post-embryonic development will be discussed. The role of differential gene expression in developmental pathways will be covered. "
BIO,561,Human Cadaver Dissection,,3,1,"Study of human anatomy utilizing cadaver dissection. Attention will be given to three-dimensional relationships of structures, appreciation of textural differences, and development of palpation skills. Recognition of pathologic abnormalities and individual variations will be investigated. "
BIO,562,Human Cadaver Dissection,,3,1,"Study of human anatomy utilizing cadaver dissection. Attention will be given to three-dimensional relationships of structures, appreciation of textural differences, and development of palpation skills. Recognition of pathologic abnormalities and individual variations will be investigated. "
BIO,546,Pathophysiology I,3,0,3,"Study of the dynamic aspects of the disease process with emphasis on abnormal physiology. Detailed discussion of cellular alterations, normal and abnormal immunology, neoplasia, inflammation, arteriosclerosis, hypertension, cardiac and vascular diseases. "
BIO,567,Plant Ecology,3,3,3,"This course examines the fundamentals of terrestrial ecology, with an emphasis on the native plant communities of the southern Cascades and Klamath Basin. We will focus on the abiotic and biotic factors affecting the structure, function, composition, and distribution of plants in our region.     "
BIO,554,Environmental Health,3,0,3,"A multidisciplinary exploration of environmental health across scales from local to global including the history of public health and infrastructure and linkages between air and water quality, environmental psychology, environmental justice, epidemiology, toxicology, food production, waste, genetics, and climate change. "
BIO,536,Immunology,3,3,4,"Cellular and humoral immunology including innate immunity, acquired immunity, antibodies, anatomy of immune response, production of effectors, adversarial strategies during infection, immunodeficiency, and transplantation. "
BIO,438,Conservation Biology,3,0,3,"Study of global patterns and threats to biodiversity. In-depth focus on ecosystem services, habitat fragmentation, design of conservation reserves, conservation funding and politics, and understanding and communicating of climate change. "
BIO,547,Pathophysiology II,3,,3,A study of the dynamic aspects of the disease process with emphasis on abnormal physiology. 
BIO,538,Conservation biology,3,,3,"Study of global patterns and threats to biodiversity. In-depth focus on ecosystem services, habitat fragmentation, design of conservation reserves, conservation funding and politics, and understanding and communicating of climate change. "
BIO,509,Introduction to Biomedical Sciences,2,0,2,"An  introduction to key topics in biomedical sciences. Topics and themes will be selected according to the expertise and interests of the students and faculty instructor. Typical topics include discussions of translational medicine, evidence-based clinical practices, US and global healthcare systems, US and global health disparities, biomedical informatics, biomedical ethics, professionalism and interview skills, test prep strategies, medical communication, and others. 

  "
